0,0.662,0.0024,0,0
0,0.404971,0.0028,0,0
0,0.469992,0.003,0,0
0,0.662,0.0037,0,0
0,0.662,0.0039,0,0
0,0.0888244,0.0061,0,0
0,0.662,0.0065,0,0
0,0.0736698,0.0066,0,0
0,0.142414,0.008,0,0
0,0.662,0.0083,0,0
0,0.0110859,0.0084,0,0
0,0.128031,0.0085,0,0
0,0.662,0.0086,0,0
0,0.266808,0.0099,0,0
0,0.160672,0.0119,0,0
0,0.122288,0.0126,0,0
0,0.411718,0.013,0,0
0,0.662,0.0132,0,0
0,0.662,0.0134,0,0
0,0.662,0.0138,0,0
0,0.662,0.014,0,0
0,0.029603,0.0148,0,0
0,0.662,0.0169,0,0
0,0.662,0.018,0,0
0,0.662,0.0189,0,0
0,0.212702,0.019,0,0
0,0.662,0.0211,0,0
0,0.29746,0.0216,0,0
0,0.662,0.0224,0,0
0,0.662,0.0225,0,0
0,0.0223443,0.0229,0,0
0,0.421878,0.0238,0,0
0,0.277596,0.0249,0,0
0,0.513978,0.025,0,0
0,0.106655,0.0258,0,0
0,0.329468,0.0262,0,0
0,0.116273,0.0265,0,0
0,0.662,0.0285,0,0
0,0.662,0.0286,0,0
0,0.460961,0.0288,0,0
0,0.662,0.0298,0,0
0,0.448936,0.0302,0,0
0,0.384041,0.0311,0,0
0,0.662,0.0317,0,0
0,0.662,0.0318,0,0
0,0.404693,0.0319,0,0
0,0.662,0.0348,0,0
0,0.0114811,0.0349,0,0
0,0.295615,0.0355,0,0
0,0.662,0.0357,0,0
0,0.662,0.0359,0,0
0,0.662,0.0369,0,0
0,0.662,0.0376,0,0
0,0.662,0.0379,0,0
0,0.0305086,0.0393,0,0
0,0.0181278,0.0394,0,0
0,0.662,0.0407,0,0
0,0.0507122,0.0411,0,0
0,0.662,0.0416,0,0
0,0.309383,0.0429,0,0
0,0.662,0.0434,0,0
0,0.112496,0.0441,0,0
0,0.39068,0.0442,0,0
0,0.313207,0.0447,0,0
0,0.0664106,0.045,0,0
0,0.106069,0.0453,0,0
0,0.662,0.0456,0,0
0,0.415207,0.048,0,0
0,0.662,0.0482,0,0
0,0.662,0.0484,0,0
0,0.420271,0.0487,0,0
0,0.662,0.0501,0,0
