2,0.33356,0.001,0,0
2,0.662,0.0029,0,0
2,0.662,0.0045,0,0
2,0.488765,0.0053,0,0
2,0.355906,0.011,0,0
2,0.662,0.0114,0,0
2,0.0114605,0.0131,0,0
2,0.662,0.0149,0,0
2,0.662,0.0164,0,0
2,0.202376,0.0174,0,0
2,0.0473481,0.0176,0,0
2,0.178296,0.0191,0,0
2,0.662,0.0219,0,0
2,0.662,0.0232,0,0
2,0.0236337,0.0247,0,0
2,0.37649,0.028,0,0
2,0.191211,0.0289,0,0
2,0.662,0.0304,0,0
2,0.440114,0.0312,0,0
2,0.662,0.0315,0,0
2,0.662,0.0353,0,0
2,0.0149355,0.0368,0,0
2,0.41231,0.039,0,0
2,0.40295,0.0399,0,0
2,0.210072,0.0405,0,0
2,0.465682,0.041,0,0
2,0.238553,0.0413,0,0
2,0.662,0.0417,0,0
2,0.14836,0.0419,0,0
2,0.0846218,0.044,0,0
2,0.284848,0.0457,0,0
2,0.662,0.0459,0,0
2,0.171092,0.0479,0,0
2,0.208606,0.0483,0,0
2,0.0435155,0.0496,0,0
2,0.662,0.05,0,0
2,0.655684,0.0517,0,0
2,0.044173,0.0547,0,0
2,0.662,0.0562,0,0
2,0.0276933,0.0577,0,0
2,0.0189828,0.0586,0,0
2,0.49357,0.0601,0,0
2,0.29293,0.063,0,0
2,0.662,0.0643,0,0
2,0.174511,0.0654,0,0
2,0.662,0.0662,0,0
2,0.662,0.0713,0,0
2,0.318187,0.072,0,0
2,0.532035,0.0735,0,0
2,0.662,0.0764,0,0
2,0.458078,0.0772,0,0
2,0.662,0.0777,0,0
2,0.662,0.0779,0,0
2,0.0789989,0.0781,0,0
2,0.0626849,0.0782,0,0
2,0.662,0.0797,0,0
2,0.135709,0.0829,0,0
2,0.473198,0.0861,0,0
2,0.255092,0.0879,0,0
2,0.662,0.0886,0,0
2,0.662,0.0898,0,0
2,0.0323215,0.0963,0,0
2,0.662,0.0967,0,0
2,0.213672,0.0973,0,0
2,0.662,0.0992,0,0
2,0.662,0.102,0,0
2,0.662,0.1027,0,0
2,0.402721,0.105,0,0
2,0.662,0.1059,0,0
2,0.662,0.107,0,0
2,0.662,0.108,0,0
2,0.0964794,0.1082,0,0
2,0.662,0.1108,0,0
2,0.422955,0.1134,0,0
2,0.662,0.1136,0,0
2,0.662,0.1166,0,0
2,0.662,0.1169,0,0
2,0.662,0.1199,0,0
2,0.0752311,0.1207,0,0
2,0.125639,0.1236,0,0
2,0.662,0.1239,0,0
2,0.210017,0.1253,0,0
2,0.0626846,0.1254,0,0
2,0.392274,0.1268,0,0
2,0.130464,0.127,0,0
2,0.3327,0.129,0,0
2,0.662,0.1309,0,0
2,0.662,0.1314,0,0
2,0.158989,0.1337,0,0
2,0.662,0.1388,0,0
2,0.170025,0.1411,0,0
2,0.326616,0.1447,0,0
2,0.662,0.1453,0,0
2,0.662,0.1459,0,0
2,0.379744,0.1465,0,0
2,0.0742287,0.1479,0,0
2,0.662,0.148,0,0
2,0.662,0.1485,0,0
2,0.293534,0.1487,0,0
2,0.662,0.149,0,0
2,0.662,0.1515,0,0
2,0.397375,0.1591,0,0
2,0.422078,0.1596,0,0
2,0.662,0.1605,0,0
2,0.662,0.1614,0,0
2,0.133443,0.1644,0,0
2,0.662,0.166,0,0
2,0.662,0.1691,0,0
2,0.133472,0.1696,0,0
2,0.0308127,0.1718,0,0
2,0.447751,0.1721,0,0
2,0.662,0.1733,0,0
2,0.139354,0.1736,0,0
2,0.131855,0.1747,0,0
2,0.396985,0.1813,0,0
2,0.662,0.1866,0,0
2,0.662,0.1877,0,0
2,0.178627,0.1879,0,0
2,0.662,0.1894,0,0
2,0.0205564,0.1916,0,0
2,0.237622,0.1931,0,0
2,0.662,0.1936,0,0
2,0.0982797,0.1962,0,0
2,0.0758121,0.1963,0,0
2,0.315656,0.1977,0,0
2,0.353803,0.1992,0,0
2,0.662,0.2009,0,0
2,0.315752,0.2012,0,0
2,0.315922,0.2014,0,0
2,0.367444,0.2117,0,0
2,0.0498153,0.2135,0,0
2,0.0838689,0.2141,0,0
2,0.209087,0.2155,0,0
2,0.662,0.2202,0,0
2,0.312397,0.2217,0,0
2,0.0835749,0.2229,0,0
2,0.275966,0.2238,0,0
2,0.662,0.2241,0,0
2,0.662,0.226,0,0
2,0.470936,0.2265,0,0
2,0.662,0.2281,0,0
2,0.662,0.2313,0,0
2,0.297682,0.2348,0,0
2,0.662,0.2406,0,0
2,0.0969497,0.242,0,0
2,0.662,0.2423,0,0
2,0.0424622,0.2443,0,0
2,0.662,0.2492,0,0
2,0.0106006,0.2511,0,0
2,0.0554294,0.2518,0,0
2,0.646448,0.2519,0,0
2,0.662,0.2522,0,0
2,0.0352416,0.2533,0,0
2,0.311308,0.2537,0,0
2,0.662,0.2598,0,0
2,0.662,0.2609,0,0
2,0.372093,0.2619,0,0
2,0.214998,0.266,0,0
2,0.12547,0.2716,0,0
2,0.662,0.2745,0,0
2,0.116471,0.2751,0,0
2,0.052348,0.2783,0,0
2,0.662,0.282,0,0
2,0.662,0.2848,0,0
2,0.474111,0.2855,0,0
2,0.662,0.2866,0,0
2,0.662,0.2869,0,0
2,0.662,0.2875,0,0
2,0.662,0.2921,0,0
2,0.662,0.2936,0,0
2,0.075883,0.2939,0,0
2,0.208785,0.2957,0,0
2,0.662,0.2999,0,0
2,0.408373,0.3013,0,0
2,0.662,0.305,0,0
2,0.144165,0.3063,0,0
2,0.662,0.308,0,0
2,0.662,0.3085,0,0
2,0.355291,0.3095,0,0
